"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","Year","Acronym"
"4515",511,"Okaro White","PF",25,"MIA",6,80,8.9,0.577,0.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,0.1,0.1,0.2,0.096,-1,0.3,-0.7,0,2018,"whiteok01"
"4516",328,"Rodney McGruder","SG",26,"MIA",18,299,12,0.595,0.11,4.1,8.3,6.2,8.4,1.3,0.9,5,12.1,0.5,0.3,0.8,0.125,-1,-0.3,-1.4,0.1,2018,"mcgruro01"
"4517",262,"Tyler Johnson","PG",25,"MIA",72,2052,13,0.549,0.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9,2018,"johnsty01"
"4518",206,"Udonis Haslem","C",37,"MIA",14,72,1.8,0.252,0.133,4.7,10.9,7.8,9.2,0,2.4,11.2,11.1,-0.1,0.1,-0.1,-0.059,-5.9,-1.8,-7.7,-0.1,2018,"hasleud01"
"4519",146,"Wayne Ellington","SG",30,"MIA",77,2041,12.5,0.588,0.111,1.3,10.7,6,5.9,1.3,0.3,6.6,17.3,2.6,1.9,4.5,0.105,1,-0.6,0.4,1.2,2018,"ellinwa01"
"4520",253,"Brandon Jennings","PG",28,"MIL",14,205,12.7,0.478,0.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,0,0.1,0.1,0.026,-1.2,-2.2,-3.4,-0.1,2018,"jennibr01"
"4521",524,"D.J. Wilson","PF",21,"MIL",22,71,10.3,0.622,0.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,0,0.1,0.1,0.054,-2,0,-2,0,2018,"wilsodj01"
"4522",297,"DeAndre Liggins","SG",29,"MIL",31,480,5,0.424,0.077,1.2,10.7,6,7.3,2.8,1.8,16.2,7.5,-0.3,0.5,0.2,0.02,-4.8,1.9,-2.8,-0.1,2018,"liggide01"
"4523",52,"Eric Bledsoe","PG",28,"MIL",71,2239,20,0.585,0.319,2.5,11.9,7.2,26,3.2,1.5,16,26,3.2,2.4,5.7,0.121,2.4,0.4,2.8,2.7,2018,"bledser01"
"4524",400,"Gary Payton II","PG",25,"MIL",12,106,7.6,0.437,0.091,4.4,14.3,9.4,12.2,1.4,0.8,8,15.9,0,0.1,0,0.016,-4.6,-0.7,-5.3,-0.1,2018,"paytoga02"
"4525",16,"Giannis Antetokounmpo","PF",23,"MIL",75,2756,27.3,0.598,0.457,6.7,25.3,16,23.7,2,3.3,11.7,31.2,8.3,3.6,11.9,0.207,5.3,0.9,6.2,5.7,2018,"antetgi01"
"4526",346,"Greg Monroe","C",27,"MIL",5,79,11.1,0.489,0.121,8.9,28.1,18.5,10.2,0,0,14.7,23.3,-0.1,0,0,-0.013,-3.2,-2.4,-5.6,-0.1,2018,"monrogr01"
"4527",390,"Jabari Parker","PF",22,"MIL",31,743,17.1,0.55,0.163,6.6,17.1,11.9,13.1,1.7,1.2,11.2,24.4,0.6,0.6,1.2,0.08,0.9,-1.7,-0.8,0.2,2018,"parkeja01"
"4528",476,"Jason Terry","SG",40,"MIL",51,814,8.1,0.525,0.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.042,-2.6,0.6,-2,0,2018,"terryja01"
"4529",57,"Joel Bolomboy","PF",24,"MIL",6,38,11.7,0.521,1,18.6,12.3,15.4,0,2.6,0,18.8,12.6,0,0,0.1,0.079,-2.6,-2.4,-5,0,2018,"bolomjo01"
"4530",211,"John Henson","C",27,"MIL",76,1970,15.7,0.582,0.315,9,21.5,15.3,8.6,1.1,4.7,12.8,15,2.8,2.2,4.9,0.12,-1,0.1,-0.9,0.5,2018,"hensojo01"
"4531",336,"Khris Middleton","SF",26,"MIL",82,2982,17.4,0.577,0.285,1.8,15,8.4,17.7,2,0.6,11.8,24.6,4.6,2.3,6.9,0.111,0.8,-0.8,0,1.5,2018,"middlkh01"
"4532",64,"Malcolm Brogdon","PG",25,"MIL",48,1436,14.3,0.578,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,2,0.7,2.7,0.091,-0.1,-1,-1.2,0.3,2018,"brogdma01"
"4533",404,"Marshall Plumlee","C",25,"MIL",8,52,10.9,0.697,5.333,9,29.2,19.2,4.8,0,1.6,23,11.3,0.1,0,0.2,0.143,-3.9,-0.6,-4.5,0,2018,"plumlma02"
"4534",128,"Matthew Dellavedova","PG",27,"MIL",38,712,8.6,0.5,0.178,2.3,8.2,5.3,27.4,1,0,23,13.5,0.3,0.2,0.5,0.032,-2.4,-2,-4.4,-0.4,2018,"dellama01"
"4535",473,"Mirza Teletović","PF",32,"MIL",10,159,13.5,0.623,0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.09,2.1,-1.7,0.4,0.1,2018,"teletmi01"
"4536",493,"Rashad Vaughn","SG",21,"MIL",22,173,11.1,0.56,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.1,-1.2,-1.3,0,2018,"vaughra01"
"4537",274,"Sean Kilpatrick","SG",28,"MIL",23,205,11.3,0.515,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0,0.1,0.1,0.035,-1.3,-1.3,-2.6,0,2018,"kilpase01"
"4538",358,"Shabazz Muhammad","SG",25,"MIL",11,117,31,0.624,0.284,8,23,15.5,11.8,1.7,0.7,1.3,29.5,0.6,0.1,0.7,0.271,7,-1,6,0.2,2018,"muhamsh01"
"4539",73,"Sterling Brown","SG",22,"MIL",54,776,9.1,0.503,0.117,4.1,17.5,10.8,4.5,2,1.4,10.4,14,0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,2018,"brownst02"
"4540",312,"Thon Maker","C",20,"MIL",74,1238,10.2,0.499,0.294,7.1,14.1,10.6,5.2,1.5,3.7,11,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5,2018,"makerth01"
"4541",461,"Tony Snell","SG",26,"MIL",75,2053,8.5,0.578,0.113,0.5,7.5,4,6.5,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.056,-1.5,-0.8,-2.3,-0.1,2018,"snellto01"
"4542",537,"Tyler Zeller","C",28,"MIL",24,406,17.1,0.622,0.181,13.6,18.4,16,7,0.9,2.9,9.6,13.9,1.1,0.3,1.4,0.163,-0.3,-1.8,-2.1,0,2018,"zellety01"
"4543",359,"Xavier Munford","SG",25,"MIL",6,21,-2.1,0.218,0.333,5.6,0,2.8,24.6,2.4,0,22.5,19.1,-0.1,0,-0.1,-0.197,-9.3,-2,-11.3,0,2018,"munfoxa02"
"4544",65,"Aaron Brooks","PG",33,"MIN",32,189,9.8,0.508,0.159,4.2,6.2,5.2,15.1,1.6,0,13,19.9,0.1,0.1,0.1,0.033,-2.6,-1.3,-3.8,-0.1,2018,"brookaa01"
"4545",514,"Andrew Wiggins","SF",22,"MIN",82,2979,13,0.505,0.242,3.1,10.8,6.9,8.2,1.5,1.5,8.8,23.4,0.5,1.6,2.1,0.034,-0.8,-1.7,-2.4,-0.3,2018,"wiggian01"
"4546",68,"Anthony Brown","SF",25,"MIN",1,4,41.9,1.5,0,0,0,0,41.7,0,0,0,11.1,0,0,0,0.571,26.2,4.3,30.5,0,2018,"brownan02"
"4547",6,"Cole Aldrich","C",29,"MIN",21,49,6,0.34,0.4,7,28.6,17.6,8.2,2,1.8,5.4,16.8,-0.1,0.1,0,-0.013,-6.8,-0.7,-7.5,-0.1,2018,"aldrico01"
"4548",434,"Derrick Rose","PG",29,"MIN",9,112,11.2,0.463,0.093,3.1,3.1,3.1,15.2,1.8,0,11.1,25,-0.1,0,-0.1,-0.029,-2.9,-2.6,-5.5,-0.1,2018,"rosede01"
"4549",132,"Gorgui Dieng","C",28,"MIN",79,1333,14.7,0.543,0.263,9.1,22.2,15.6,7.5,1.7,2.6,12,16.3,1.6,1.4,2.9,0.105,-0.9,-0.1,-1,0.3,2018,"dienggo01"
"4550",116,"Jamal Crawford","SG",37,"MIN",80,1653,13,0.519,0.152,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,0.9,0.3,1.3,0.037,0.1,-2.5,-2.3,-0.1,2018,"crawfja01"
"4551",471,"Jeff Teague","PG",29,"MIN",70,2311,16.4,0.553,0.301,1.2,9.3,5.2,30.6,2.2,0.9,16.4,20.6,3.4,1.4,4.9,0.101,1.1,-0.7,0.4,1.4,2018,"teaguje01"
"4552",79,"Jimmy Butler","SG",28,"MIN",59,2164,23.7,0.59,0.461,4.2,12.7,8.4,20.6,2.7,1,8.9,24.9,7.1,1.8,8.9,0.198,5,0.7,5.8,4.2,2018,"butleji01"
"4553",394,"Justin Patton","C",20,"MIN",1,4,19.8,0.5,0,0,0,0,0,12.5,0,0,22.1,0,0,0,0.151,-2.2,5.4,3.2,0,2018,"pattoju01"
"4554",484,"Karl-Anthony Towns","C",22,"MIN",82,2918,24.9,0.646,0.343,9.3,30.9,20,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14,0.23,4.9,0.2,5.1,5.2,2018,"townska01"
"4555",175,"Marcus Georges-Hunt","SG",23,"MIN",42,224,6.9,0.515,0.438,3.6,4.7,4.1,4.1,1.3,0,5,11.9,0.2,0,0.2,0.049,-4.3,-0.9,-5.1,-0.2,2018,"georgma01"
"4556",49,"Nemanja Bjelica","PF",29,"MIN",67,1371,12.6,0.581,0.121,4.4,18.8,11.5,8.7,1.8,1,11.7,14.3,1.7,1.1,2.8,0.097,-0.1,0.2,0.1,0.7,2018,"bjeline01"
"4557",358,"Shabazz Muhammad","SF",25,"MIN",32,301,9.3,0.446,0.256,5.7,11.6,8.6,3.4,0.8,0.6,3.6,20.5,0,0.1,0,0.008,-3.1,-2.8,-5.9,-0.3,2018,"muhamsh01"
"4558",177,"Taj Gibson","PF",32,"MIN",82,2726,15.4,0.61,0.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.1,-0.7,-0.5,1,2018,"gibsota01"
"4559",268,"Tyus Jones","PG",21,"MIN",82,1467,14.1,0.572,0.247,1.2,9.2,5.2,21.2,3.2,0.4,14,12.7,2.3,1.2,3.6,0.117,-0.8,1.7,0.8,1.1,2018,"jonesty01"
"4560",122,"Anthony Davis","PF",24,"NOP",75,2727,28.9,0.612,0.409,7.7,24.8,16.5,10.8,2,5.6,8.6,30,8.8,4.9,13.7,0.241,5.3,1.4,6.7,5.9,2018,"davisan02"
"4561",109,"Charles Cooke","SG",23,"NOP",13,38,-5.1,0.202,0.143,0,5.5,2.9,3.2,1.3,0,6.3,18.1,-0.2,0,-0.2,-0.239,-10.4,-4,-14.4,-0.1,2018,"cookech01"
"4562",131,"Cheick Diallo","PF",21,"NOP",52,581,17,0.619,0.375,9.1,29.6,19.7,4.7,0.9,2.9,12,17.4,1.1,0.8,1.9,0.157,-1.3,0.1,-1.2,0.1,2018,"diallch01"
"4563",119,"Dante Cunningham","SF",30,"NOP",51,1115,8.4,0.525,0.16,5,13.4,9.4,3,1.2,1.1,6.2,10,0.7,0.9,1.6,0.067,-1.9,-0.1,-2,0,2018,"cunnida01"
"4564",338,"Darius Miller","SF",27,"NOP",82,1944,9.3,0.617,0.138,1,7.9,4.6,7.5,0.7,0.7,10.1,12.8,2.1,0.9,3,0.075,-1.1,-0.8,-1.9,0.1,2018,"milleda01"
"4565",297,"DeAndre Liggins","SG",29,"NOP",27,244,7.8,0.537,0,0.9,10.3,5.8,10.7,2,1.3,14.6,8.5,0.1,0.2,0.3,0.062,-3.3,1.5,-1.8,0,2018,"liggide01"
"4566",112,"DeMarcus Cousins","C",27,"NOP",48,1737,22.6,0.583,0.456,6.8,30.9,19.2,23,2.2,3.5,18.9,31.9,1.5,3.2,4.7,0.13,2.5,2.2,4.7,2.9,2018,"couside01"
"4567",349,"E'Twaun Moore","SG",28,"NOP",82,2586,12.1,0.593,0.082,2.5,7.3,5,10.1,1.5,0.4,10.6,16.1,2.8,1.6,4.4,0.081,-1,-0.5,-1.6,0.3,2018,"mooreet01"
"4568",380,"Emeka Okafor","C",35,"NOP",26,353,16.4,0.545,0.232,14.9,21.7,18.4,3.1,1.1,5.6,11,14.4,0.5,0.5,1,0.14,-1.1,-0.2,-1.2,0.1,2018,"okafoem01"
"4569",97,"Ian Clark","SG",26,"NOP",74,1455,9.4,0.529,0.119,0.8,8.4,4.7,10.4,1.1,0.5,9.9,17.2,0.3,0.8,1.1,0.037,-2.7,-0.8,-3.5,-0.6,2018,"clarkia01"
"4570",267,"Jalen Jones","SF",24,"NOP",4,19,5,0.512,0.5,0,16.5,8.6,0,0,0,0,11.1,0,0,0,0.055,-4.3,-3,-7.3,0,2018,"jonesja04"
"4571",366,"Jameer Nelson","PG",35,"NOP",43,897,8.9,0.52,0.083,1.4,9.9,5.8,22.2,1.2,0.3,20.9,13,0.3,0.6,0.8,0.045,-2.3,-0.3,-2.6,-0.1,2018,"nelsoja01"
"4572",117,"Jordan Crawford","SG",29,"NOP",5,53,19.1,0.601,0.037,4.2,4,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0,0.2,0.15,4.9,-0.7,4.2,0.1,2018,"crawfjo02"
"4573",460,"Josh Smith","PF",32,"NOP",3,12,3.5,0.25,0,28.1,8.7,18.1,0,0,0,0,14.4,0,0,0,-0.013,-8.4,-6.2,-14.6,0,2018,"smithjo03"
"4574",221,"Jrue Holiday","SG",27,"NOP",81,2927,17.8,0.57,0.191,2.4,10.8,6.8,24.9,2,1.7,13.6,23.1,4.2,2.9,7.1,0.116,1.3,0.3,1.6,2.7,2018,"holidjr01"
"4575",139,"Larry Drew II","PG",27,"NOP",7,55,6.3,0.441,0,4.1,0,2,18.9,0,0,10.5,15,0,0,0,0.003,-3,-2.3,-5.3,0,2018,"drewla02"
"4576",250,"Mike James","PG",27,"NOP",4,18,3.5,0.222,0,6.2,0,3,43.5,2.7,0,10,24.1,-0.1,0,-0.1,-0.146,-7.7,-2.4,-10.1,0,2018,"jamesmi02"
"4577",342,"Nikola Mirotić","PF",26,"NOP",30,872,16.3,0.539,0.152,5.3,24.6,15.3,6.8,1.6,2.4,7.1,21.8,0.7,1.2,1.9,0.106,0.8,-0.3,0.5,0.5,2018,"mirotni01"
"4578",23,"Ömer Aşık","C",31,"NOP",14,121,4.5,0.423,0.75,6.5,26,16.6,2,0.4,1.3,19,9.4,-0.1,0.1,0,0.008,-5.6,-1.4,-7,-0.2,2018,"asikom01"
"4579",433,"Rajon Rondo","PG",31,"NOP",65,1705,15.3,0.522,0.093,2,14.2,8.4,42.2,2,0.5,22.7,16.9,1.9,1.7,3.6,0.101,0,-0.4,-0.3,0.7,2018,"rondora01"
"4580",219,"Solomon Hill","SF",26,"NOP",12,187,4.8,0.332,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,2018,"hillso01"
"4581",10,"Tony Allen","SF",36,"NOP",22,273,8.7,0.514,0.231,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,-0.2,0.2,0.1,0.017,-5.2,-0.3,-5.5,-0.2,2018,"allento01"
"4582",291,"Walt Lemon Jr.","PG",25,"NOP",5,35,6.9,0.491,0.188,0,6,3.1,21.1,0,2.3,18.8,26.4,-0.1,0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1,2018,"lemonwa01"
"4583",289,"Courtney Lee","SG",32,"NYK",76,2310,13,0.564,0.164,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,2.7,1.2,3.9,0.082,-0.1,-0.2,-0.3,1,2018,"leeco01"
"4584",135,"Damyean Dotson","SG",23,"NYK",44,474,11.6,0.532,0.143,2.1,17.5,9.8,9.5,1.3,0.4,9,17.3,0.3,0.3,0.6,0.06,-1.6,-0.6,-2.3,0,2018,"dotsoda01"
"4585",326,"Doug McDermott","SF",26,"NYK",55,1172,9.9,0.562,0.162,3.1,9.5,6.3,6,0.4,0.9,8.8,14.4,1.1,0.3,1.3,0.055,-0.7,-1.4,-2.1,0,2018,"mcderdo01"
"4586",357,"Emmanuel Mudiay","PG",21,"NYK",22,493,10.2,0.428,0.25,2.3,10.8,6.5,25,2,1.2,15.3,23.7,-0.7,0.4,-0.3,-0.034,-3.3,-1.4,-4.6,-0.3,2018,"mudiaem01"
"4587",166,"Enes Freedom","C",25,"NYK",71,1830,24,0.63,0.258,16.6,30.6,23.6,9.4,1,1.7,13.3,21.8,5.5,2.1,7.6,0.198,3.3,-1.1,2.2,1.9,2018,"kanteen01"
"4588",373,"Frank Ntilikina","PG",19,"NYK",78,1706,7,0.437,0.136,2.4,9.1,5.8,20,1.9,0.9,19.8,16.9,-2,1.1,-0.9,-0.026,-4.5,-0.5,-5,-1.3,2018,"ntilila01"
"4589",215,"Isaiah Hicks","PF",23,"NYK",18,240,6.8,0.501,0.25,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,-0.1,0.1,0,-0.003,-6.4,-1.2,-7.6,-0.3,2018,"hicksis01"
"4590",243,"Jarrett Jack","PG",34,"NYK",62,1548,11.5,0.489,0.169,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,0.5,0.7,1.2,0.036,-1.6,-1.3,-2.8,-0.3,2018,"jackja01"
"4591",369,"Joakim Noah","C",32,"NYK",7,40,15.6,0.51,0.4,16.7,22.1,19.4,14,2.5,4.3,25.4,17.2,0,0.1,0.1,0.072,-2.5,1.7,-0.8,0,2018,"noahjo01"
"4592",411,"Kristaps Porziņģis","PF",22,"NYK",48,1553,20.4,0.539,0.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31,1.4,1.8,3.2,0.099,1.9,-0.1,1.8,1.5,2018,"porzikr01"
"4593",378,"Kyle O'Quinn","C",27,"NYK",77,1387,20,0.625,0.331,9.7,27.8,18.8,16.8,1.3,6.1,18.5,17,2.7,2.1,4.8,0.166,0.4,2.6,3.1,1.8,2018,"oquinky01"
"4594",479,"Lance Thomas","PF",29,"NYK",73,1353,6.3,0.513,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-3.2,-0.5,-3.7,-0.6,2018,"thomala01"
"4595",277,"Luke Kornet","PF",22,"NYK",20,326,13.6,0.516,0.088,3.8,18,10.9,11.6,0.9,4.2,8.5,19,0.2,0.3,0.5,0.077,0.4,-0.2,0.2,0.2,2018,"kornelu01"
"4596",39,"Michael Beasley","PF",29,"NYK",74,1653,17.8,0.556,0.197,6.5,21.2,13.9,12.5,1.1,2.3,14,26.9,0.9,1.5,2.4,0.069,0.6,-0.8,-0.2,0.7,2018,"beaslmi01"
"4597",281,"Mindaugas Kuzminskas","SF",28,"NYK",1,2,-41.1,0,0,0,0,0,0,0,0,0,43.7,0,0,0,-1.065,-33,-21.7,-54.7,0,2018,"kuzmimi01"
"4598",447,"Ramon Sessions","PG",31,"NYK",13,167,6.2,0.403,0.283,0.7,11.2,6,21.9,2.1,0.5,20.1,19.5,-0.3,0.1,-0.2,-0.065,-5.3,0,-5.4,-0.1,2018,"sessira01"
"4599",27,"Ron Baker","SG",24,"NYK",29,385,9.3,0.504,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10,0.1,0.4,0.5,0.059,-2.8,2.4,-0.4,0.2,2018,"bakerro01"
"4600",194,"Tim Hardaway Jr.","SG",25,"NYK",57,1885,14.4,0.533,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9,23.8,1.6,1.1,2.6,0.067,0.5,-1.1,-0.6,0.7,2018,"hardati02"
"4601",77,"Trey Burke","PG",25,"NYK",36,785,21,0.563,0.148,1.8,8.2,5,36.4,1.5,0.4,9.5,25.1,2,0.3,2.4,0.145,3.9,-1.4,2.5,0.9,2018,"burketr01"
"4602",523,"Troy Williams","SF",23,"NYK",17,290,16.2,0.572,0.27,8.1,14.5,11.3,7.7,3.2,1.2,13.9,19.6,0.3,0.3,0.6,0.105,-0.3,0.7,0.4,0.2,2018,"willitr02"
"4603",213,"Willy Hernangómez","C",23,"NYK",26,233,16.9,0.595,0.346,10.5,21.3,15.9,14.3,1.7,2.6,21.8,22.4,0.1,0.3,0.3,0.069,-1.1,0.8,-0.3,0.1,2018,"hernawi01"
"4604",1,"Álex Abrines","SG",24,"OKC",75,1134,9,0.567,0.158,2.5,8.9,5.6,3.4,1.7,0.6,7.4,12.7,1.3,1,2.2,0.094,-1.9,0.4,-1.5,0.1,2018,"abrinal01"
"4605",430,"Andre Roberson","SG",26,"OKC",39,1037,10.9,0.543,0.235,7.8,12.2,9.9,6,2.2,3.1,14.4,8.6,0.8,1.3,2.2,0.1,-1.9,1.8,-0.1,0.5,2018,"roberan03"
"4606",17,"Carmelo Anthony","PF",33,"OKC",78,2501,12.7,0.503,0.165,2.9,17.7,10,6.5,0.9,1.8,7.3,23.2,1.2,2.5,3.7,0.071,-0.6,-1.3,-1.9,0,2018,"anthoca01"
"4607",63,"Corey Brewer","SG",31,"OKC",18,514,14.2,0.565,0.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,0.9,0.7,1.6,0.15,-1.2,2.3,1.1,0.4,2018,"breweco01"
"4608",257,"Dakari Johnson","C",22,"OKC",31,161,16.4,0.575,0.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,0.178,-1.2,0.9,-0.3,0.1,2018,"johnsda04"
"4609",193,"Daniel Hamilton","SG",22,"OKC",6,28,18.2,0.545,0,0,20.5,9.9,44.2,1.8,0,15.4,19.9,0.1,0,0.1,0.169,1,1.3,2.3,0,2018,"hamilda02"
"4610",184,"Jerami Grant","PF",23,"OKC",81,1647,16.2,0.607,0.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16,3.5,1.9,5.4,0.156,0,0.3,0.3,1,2018,"grantje01"
"4611",231,"Josh Huestis","PF",26,"OKC",69,982,5.4,0.417,0.11,4.6,13.9,9.1,2.7,0.8,4,12,9.5,-0.5,1,0.5,0.024,-3.9,0,-3.9,-0.5,2018,"huestjo01"
"4612",454,"Kyle Singler","SF",29,"OKC",12,59,5.9,0.43,0.619,1.8,17.5,9.4,4.8,0.8,0,10.1,21.6,-0.1,0,0,-0.031,-5,-1.6,-6.7,-0.1,2018,"singlky01"
"4613",105,"Nick Collison","PF",37,"OKC",15,75,13.2,0.627,0.684,10,19.9,14.8,8.2,0,0,22.1,18.2,0.1,0,0.1,0.064,-2.3,-1.9,-4.2,0,2018,"collini01"
"4614",393,"Patrick Patterson","PF",28,"OKC",82,1270,10,0.555,0.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,0.098,-1.2,1,-0.2,0.6,2018,"pattepa01"
"4615",174,"Paul George","SF",27,"OKC",79,2891,18.7,0.57,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5,3.9,8.9,0.147,2.3,0.6,2.9,3.6,2018,"georgpa01"
"4616",137,"PJ Dozier","PG",21,"OKC",2,3,-5,0.5,0,0,38.3,18.5,0,0,0,33.3,42.9,0,0,0,-0.404,-17.7,-2.7,-20.4,0,2018,"doziepj01"
"4617",158,"Raymond Felton","PG",33,"OKC",82,1365,13,0.494,0.08,2,11,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5,2018,"feltora01"
"4618",508,"Russell Westbrook","PG",29,"OKC",80,2914,24.7,0.524,0.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,5.5,4.5,10.1,0.166,4.8,1.5,6.3,6.1,2018,"westbru01"
"4619",3,"Steven Adams","C",24,"OKC",76,2487,20.6,0.63,0.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,6.7,3,9.7,0.187,1.7,-0.6,1.1,2,2018,"adamsst01"
"4620",159,"Terrance Ferguson","SG",19,"OKC",61,763,7.4,0.545,0.059,2.7,4.2,3.4,3.4,1.6,1.2,6,10.4,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3,2018,"fergute01"
"4621",180,"Aaron Gordon","PF",22,"ORL",58,1909,16.5,0.53,0.26,5,21.5,13.2,11.7,1.5,1.9,10,24.7,0.9,2,2.9,0.072,0.9,-0.6,0.3,1.1,2018,"gordoaa01"
"4622",397,"Adreian Payne","PF",26,"ORL",5,43,18.8,0.831,0.6,5.1,18,11.5,0,2.3,0,13.7,15,0.1,0,0.2,0.203,1.8,0.6,2.4,0,2018,"paynead01"
"4623",5,"Arron Afflalo","SG",32,"ORL",53,682,5.8,0.516,0.16,0.6,10.1,5.3,6.2,0.3,1.1,10.8,12.5,-0.1,0.2,0.1,0.009,-3.8,-1.5,-5.4,-0.6,2018,"afflaar01"
"4624",48,"Bismack Biyombo","C",25,"ORL",82,1495,14.1,0.556,0.446,10.5,24,17.2,6.5,0.7,5.1,16.6,14.9,1.1,1.8,2.9,0.094,-2.6,0.2,-2.4,-0.2,2018,"biyombi01"
"4625",24,"D.J. Augustin","PG",30,"ORL",75,1760,15.4,0.615,0.35,1.9,8.2,5,24.4,1.5,0,16.5,18.6,3.3,0.8,4.1,0.11,1,-1.2,-0.2,0.8,2018,"augusdj01"
"4626",399,"Elfrid Payton","PG",23,"ORL",44,1257,18.1,0.564,0.249,4.1,11.2,7.6,35.5,2.5,1,18.3,21.8,1.6,1.1,2.7,0.104,1,0.1,1.1,1,2018,"paytoel01"
"4627",163,"Evan Fournier","SF",25,"ORL",57,1837,15.5,0.577,0.216,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,2.4,0.9,3.3,0.087,0.8,-1.4,-0.6,0.7,2018,"fournev01"
"4628",22,"Jamel Artis","SG",25,"ORL",15,279,6.9,0.457,0.152,1.6,13.5,7.5,9.3,0.4,0.9,8.7,14.5,-0.1,0.1,0,-0.006,-3.8,-1.6,-5.4,-0.2,2018,"artisja01"
"4629",241,"Jonathan Isaac","PF",20,"ORL",27,536,9.8,0.465,0.172,3.3,17.2,10.2,4.8,3,4.5,14.8,15,-0.6,0.8,0.2,0.021,-3.8,2.4,-1.4,0.1,2018,"isaacjo01"
"4630",452,"Jonathon Simmons","SG",28,"ORL",69,2029,12.7,0.555,0.317,3.3,9.7,6.5,13.3,1.4,0.6,14.4,22,0.8,1.1,1.9,0.045,-1.7,-1.3,-3.1,-0.5,2018,"simmojo02"
"4631",46,"Khem Birch","C",25,"ORL",42,578,16.4,0.582,0.484,13.2,21.1,17.1,8.5,1.3,2.9,12.1,13.2,1.2,0.6,1.8,0.15,-0.7,-0.2,-0.9,0.2,2018,"birchkh01"
"4632",214,"Mario Hezonja","SF",22,"ORL",75,1657,13.7,0.544,0.17,2.7,16.1,9.3,10,2.4,1.5,11.5,19.9,0.5,1.8,2.3,0.066,-0.9,0.4,-0.5,0.6,2018,"hezonma01"
"4633",462,"Marreese Speights","C",30,"ORL",52,675,13.7,0.539,0.158,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,0.1,0.5,0.6,0.045,0.2,-1.4,-1.1,0.1,2018,"speigma01"
"4634",495,"Nikola Vučević","C",27,"ORL",57,1683,19.7,0.533,0.112,6.6,27.8,17.1,19.9,1.6,3,11,25.9,1.3,2.3,3.6,0.102,1.7,1,2.7,2,2018,"vucevni01"
"4635",493,"Rashad Vaughn","SG",21,"ORL",5,35,1.1,0.417,0,3.1,9.5,6.3,0,1.4,0,25,10.1,-0.1,0,-0.1,-0.07,-6.8,-2.2,-9,-0.1,2018,"vaughra01"
